name,platform,publisher,genre,sales_year,country,weeks,yearly,total,img,publisher_country
Super Robot Wars X,PS4,Namco Bandai Games,Strategy,2018,Japan,40,131697,131697,https://www.vgchartz.com/games/boxart/full_6236571JapanFrontccc.jpg,Japan
Sword Art Online: Fatal Bullet,PS4,Namco Bandai Games,Role-Playing,2018,Japan,47,127877,127877,https://www.vgchartz.com/games/boxart/full_6696707JapanFrontccc.jpg,Japan
Ni no Kuni II: Revenant Kingdom,PS4,Namco Bandai Games,Role-Playing,2018,Japan,41,122079,122079,https://www.vgchartz.com/games/boxart/full_573199JapanFrontccc.jpg,Japan
Pro Yakyuu Famista Evolution,NS,Namco Bandai Games,Sports,2018,Japan,22,120410,120410,https://www.vgchartz.com/games/boxart/full_703921JapanFrontccc.jpg,Japan
Dragon Ball Fighter Z,PS4,Namco Bandai Games,Fighting,2018,Japan,48,116461,116461,https://www.vgchartz.com/games/boxart/full_6262430JapanFrontccc.jpg,Japan
New Gundam Breaker,PS4,Namco Bandai Games,Action,2018,Japan,28,100052,100052,https://www.vgchartz.com/games/boxart/full_55852AmericaFrontccc.jpg,Japan
Dragon Ball: Xenoverse 2,NS,Namco Bandai Games,Action,2018,Japan,69,94433,191604,https://www.vgchartz.com/games/boxart/full_8376345JapanFrontccc.jpg,Japan
Super Robot Wars X,PSV,Namco Bandai Games,Strategy,2018,Japan,40,73169,73169,https://www.vgchartz.com/games/boxart/full_3123841JapanFrontccc.jpg,Japan
Girls und Panzer: Dream Tank Match,PS4,Namco Bandai Games,Action,2018,Japan,45,63661,63661,https://www.vgchartz.com/games/boxart/full_4976499JapanFrontccc.jpg,Japan
Gintama Ranbu,PS4,Namco Bandai Games,Action,2018,Japan,50,56762,56762,https://www.vgchartz.com/games/boxart/full_6772228JapanFrontccc.jpg,Japan
Jonah Lomu Rugby Challenge,PS3,Home Entertainment Suppliers,Sports,2011,France,12,27455,27455,https://www.vgchartz.com/games/boxart/full_jonah-lomu-rugby-challenge_67PALFront.jpg,Australia 
Dynasty Warriors 7,PS3,Tecmo Koei,Action,2011,Japan,43,462864,462864,https://www.vgchartz.com/games/boxart/full_dynasty-warriors-7_214JapanFront.jpg,Japan
Samurai Warriors 3Z,PS3,Tecmo Koei,Action,2011,Japan,47,334517,334517,https://www.vgchartz.com/games/boxart/full_7745798JapanFrontccc.jpg,Japan
Musou Orochi 2,PS3,Tecmo Koei,Action,2011,Japan,2,273787,273787,https://www.vgchartz.com/games/boxart/full_4997067JapanFrontccc.jpg,Japan
Samurai Warriors Chronicles,3DS,Tecmo Koei,Action,2011,Japan,45,181000,181000,https://www.vgchartz.com/games/boxart/full_samurai-warriors-chronicles_50JapanFront.jpg,Japan
Dynasty Warriors 7: Xtreme Legends,PS3,Tecmo Koei,Action,2011,Japan,14,139830,139830,https://www.vgchartz.com/games/boxart/full_dynasty-warriors-7-xtreme-legends_69JapanFront.jpg,Japan
Fist of the North Star: Ken's Rage 2,PS3,Tecmo Koei,Fighting,2012,Japan,2,167808,167808,https://www.vgchartz.com/games/boxart/full_6866149JapanFrontccc.jpg,Japan
Musou Orochi 2,PS3,Tecmo Koei,Action,2012,Japan,54,124936,398723,https://www.vgchartz.com/games/boxart/full_4997067JapanFrontccc.jpg,Japan
Dynasty Warriors 8,PS3,Tecmo Koei,Action,2013,Japan,45,335295,335295,https://www.vgchartz.com/games/boxart/full_1973427JapanFrontccc.jpg,Japan
Toukiden,PSV,Tecmo Koei,Action,2013,Japan,28,239702,239702,https://www.vgchartz.com/games/boxart/full_4803869PALFrontccc.jpg,Japan
Toukiden,PSP,Tecmo Koei,Action,2013,Japan,28,168863,168863,https://www.vgchartz.com/games/boxart/full_303843JapanFrontccc.jpg,Japan
Warriors Orochi 3,PS3,Tecmo Koei,Action,2013,Japan,107,148593,547240,https://www.vgchartz.com/games/boxart/full_4997067JapanFrontccc.jpg,Japan
Sengoku Musou 4,PS3,Tecmo Koei,Action,2014,Japan,41,250734,250734,https://www.vgchartz.com/games/boxart/full_7507459JapanFrontccc.jpg,Japan
Toukiden Extreme,PSV,Tecmo Koei,Action,2014,Japan,18,155734,155734,https://www.vgchartz.com/games/boxart/full_371763JapanFrontccc.jpg,Japan
Sengoku Musou 4,PSV,Tecmo Koei,Action,2014,Japan,41,102017,102017,https://www.vgchartz.com/games/boxart/full_9997845JapanFrontccc.jpg,Japan
Samurai Warriors 4-II,PS3,Tecmo Koei,Action,2015,Japan,47,99178,99178,https://www.vgchartz.com/games/boxart/full_4005472JapanFrontccc.jpg,Japan
Toukiden 2,PSV,Tecmo Koei,Action,2016,Japan,23,125121,125121,https://www.vgchartz.com/games/boxart/full_7188912JapanFrontccc.jpg,Japan
Hyrule Warriors,3DS,Tecmo Koei,Action,2016,Japan,50,120191,120191,https://www.vgchartz.com/games/boxart/full_3343173JapanFrontccc.jpg,Japan
Toukiden 2,PS4,Tecmo Koei,Action,2016,Japan,23,97476,97476,https://www.vgchartz.com/games/boxart/full_9576533JapanFrontccc.jpg,Japan
Ni-Oh,PS4,Tecmo Koei,Action,2017,Global,47,965586,965586,https://www.vgchartz.com/games/boxart/full_7649053AmericaFrontccc.png,Japan
Ni-Oh,PS4,Tecmo Koei,Action,2017,USA,47,299891,299891,https://www.vgchartz.com/games/boxart/full_7649053AmericaFrontccc.png,Japan
Ni-Oh,PS4,Tecmo Koei,Action,2017,UK,47,47067,47067,https://www.vgchartz.com/games/boxart/full_7649053AmericaFrontccc.png,Japan
Ni-Oh,PS4,Tecmo Koei,Action,2017,Japan,47,189561,189561,https://www.vgchartz.com/games/boxart/full_9762370JapanFrontccc.png,Japan
Musou Stars,PS4,Tecmo Koei,Action,2017,Japan,40,64830,64830,https://www.vgchartz.com/games/boxart/full_2511955JapanFrontccc.jpg,Japan
Dynasty Warriors 9,PS4,Tecmo Koei,Action,2018,Japan,47,171795,171795,https://www.vgchartz.com/games/boxart/full_702047JapanFrontccc.jpg,Japan
Attack on Titan 2,NS,Tecmo Koei,Action,2018,Japan,42,79671,79671,https://www.vgchartz.com/games/boxart/full_9680371JapanFrontccc.jpg,Japan
Hyrule Warriors,NS,Tecmo Koei,Action,2018,Japan,41,71122,71122,https://www.vgchartz.com/games/boxart/full_614736JapanFrontccc.jpg,Japan
Attack on Titan 2,PS4,Tecmo Koei,Action,2018,Japan,42,61279,61279,https://www.vgchartz.com/games/boxart/full_5100434JapanFrontccc.jpg,Japan
Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,Banpresto,Strategy,2011,Japan,38,423381,423381,https://www.vgchartz.com/games/boxart/full_dai-2-ji-super-robot-taisen-z-hakai-hen_106JapanFront.jpg,Japan
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,PSP,Banpresto,Adventure,2011,Japan,49,146241,146241,https://www.vgchartz.com/games/boxart/full_ore-no-imouto-ga-konna-ni-kawaii-wake-ga-nai-portable_713JapanFront.jpg,Japan
Catherine,PS3,Atlus,Adventure,2011,Japan,46,197110,197110,https://www.vgchartz.com/games/boxart/full_catherine_430JapanFront.jpg,Japan
Persona 4: The Golden,PSV,Atlus,Role-Playing,2012,Japan,29,248242,248242,https://www.vgchartz.com/games/boxart/full_7345414JapanFrontccc.jpg,Japan
Persona 4: Arena,PS3,Atlus,Fighting,2012,Japan,23,213732,213732,https://www.vgchartz.com/games/boxart/full_3262847AmericaFrontccc.jpg,Japan
Etrian Odyssey IV,3DS,Atlus,Role-Playing,2012,Japan,26,160717,160717,https://www.vgchartz.com/games/boxart/full_4742779JapanFrontccc.jpg,Japan
Devil Summoner: Soul Hackers,3DS,Atlus,Role-Playing,2012,Japan,18,119016,119016,https://www.vgchartz.com/games/boxart/full_6737560JapanFrontccc.jpg,Japan
Shin Megami Tensei IV,3DS,Atlus,Role-Playing,2013,Japan,33,265806,265806,https://www.vgchartz.com/games/boxart/full_7156057JapanFrontccc.jpg,Japan
Dragon's Crown,PS3,Atlus,Role-Playing,2013,Japan,24,161917,161917,https://www.vgchartz.com/games/boxart/full_3670460JapanFrontccc.jpg,Japan
Etrian Odyssey: Millennium Girl,3DS,Atlus,Role-Playing,2013,Japan,28,135148,135148,https://www.vgchartz.com/games/boxart/full_245315AmericaFrontccc.jpg,Japan
Dragon's Crown,PSV,Atlus,Role-Playing,2013,Japan,24,115055,115055,https://www.vgchartz.com/games/boxart/full_3851799JapanFrontccc.jpg,Japan
Persona Q: Shadow of the Labyrinth,3DS,Atlus,Role-Playing,2014,Japan,30,262909,262909,https://www.vgchartz.com/games/boxart/full_5544812JapanFrontccc.jpg,Japan
Persona 4 Arena Ultimax,PS3,Atlus,Action,2014,Japan,18,120505,120505,https://www.vgchartz.com/games/boxart/full_5036905AmericaFrontccc.jpg,Japan
Persona 4: Dancing All Night,PSV,Atlus,Misc,2015,Japan,28,137608,137608,https://www.vgchartz.com/games/boxart/full_6393233AmericaFrontccc.jpg,Japan
Etrian Odyssey x Mystery Dungeon,3DS,Atlus,Role-Playing,2015,Japan,44,112466,112466,https://www.vgchartz.com/games/boxart/full_4758664JapanFrontccc.jpg,Japan
Shin Megami Tensei: Devil Survivor 2: Record Breaker,3DS,Atlus,Role-Playing,2015,Japan,49,89233,89233,https://www.vgchartz.com/games/boxart/full_8403833JapanFrontccc.jpg,Japan
Persona 5,PS4,Atlus,Role-Playing,2016,Japan,16,387173,387173,https://www.vgchartz.com/games/boxart/full_1166869JapanFrontccc.jpg,Japan
Shin Megami Tensei IV: Final,3DS,Atlus,Role-Playing,2016,Japan,47,154251,154251,https://www.vgchartz.com/games/boxart/full_9034622JapanFrontccc.jpg,Japan
Etrian Odyssey V,3DS,Atlus,Role-Playing,2016,Japan,22,136758,136758,https://www.vgchartz.com/games/boxart/full_436845JapanFrontccc.jpg,Japan
Persona 5,PS3,Atlus,Role-Playing,2016,Japan,16,127433,127433,https://www.vgchartz.com/games/boxart/full_4917770JapanFrontccc.jpg,Japan
Odin Sphere: Leifthrasir,PSV,Atlus,Role-Playing,2016,Japan,51,98468,98468,https://www.vgchartz.com/games/boxart/full_7593754AmericaFrontccc.jpg,Japan
Persona 5,PS4,Atlus,Role-Playing,2017,Global,68,874486,1261659,https://www.vgchartz.com/games/boxart/full_4399977AmericaFrontccc.jpg,Japan
Persona 5,PS4,Atlus,Role-Playing,2017,USA,39,399189,399189,https://www.vgchartz.com/games/boxart/full_4399977AmericaFrontccc.jpg,Japan
Shin Megami Tensei: Strange Journey Redux,3DS,Atlus,Role-Playing,2017,Japan,10,87728,87728,https://www.vgchartz.com/games/boxart/full_6101461JapanFrontccc.png,Japan
Etrian Odyssey X,3DS,Atlus,Role-Playing,2018,Japan,22,105030,105030,https://www.vgchartz.com/games/boxart/full_3930703JapanFrontccc.jpg,Japan
Persona Q2: New Cinema Labyrinth,3DS,Atlus,Role-Playing,2018,Japan,5,96408,96408,https://www.vgchartz.com/games/boxart/full_1271762JapanFrontccc.jpg,Japan
Persona 5,PS4,Atlus,Role-Playing,2018,Japan,120,52619,477921,https://www.vgchartz.com/games/boxart/full_1166869JapanFrontccc.jpg,Japan
The Legend of Heroes: Ao no Kiseki,PSP,Falcom,Role-Playing,2011,Japan,14,184486,184486,https://www.vgchartz.com/games/boxart/full_eiyuu-densetsu-ao-no-kiseki_923JapanFront.jpg,Japan
Steins;Gate,PSP,Kadokawa Games,Adventure,2011,Japan,28,174967,174967,https://www.vgchartz.com/games/boxart/full_steinsgate_865JapanFront.jpg,Japan
Amagami,PSP,Kadokawa Games,Adventure,2011,Japan,40,150086,150086,https://www.vgchartz.com/games/boxart/full_amagami_797JapanFront.jpg,Japan
Derby Stallion Gold,3DS,Kadokawa Games,Sports,2014,Japan,4,106147,106147,https://www.vgchartz.com/games/boxart/full_3841390JapanFrontccc.jpg,Japan
Atelier Meruru: Alchemist of Arland 3,PS3,Gust,Role-Playing,2011,Japan,28,159954,159954,https://www.vgchartz.com/games/boxart/full_atelier-meruru-alchemist-of-arland-3_807JapanFront.jpg,Japan
Atelier Ayesha: The Alchemist of the Land of Twilight,PS3,Gust,Role-Playing,2012,Japan,27,124232,124232,https://www.vgchartz.com/games/boxart/full_2095401JapanFrontccc.jpg,Japan
Kenka Banchou 5: Otoko no Housoku,PSP,Spike,Action,2011,Japan,49,142442,142442,https://www.vgchartz.com/games/boxart/full_kenka-banchou-5-otoko-no-housoku_583JapanFront.jpg,Japan
Super Dangan-Ronpa 2: Sayonara Zetsubou Gakuen,PSP,Spike,Adventure,2012,Japan,23,128878,128878,https://www.vgchartz.com/games/boxart/full_2462986JapanFrontccc.jpg,Japan
Chikyuu Boueigun 2 Portable,PSP,D3Publisher,Action,2011,Japan,39,136633,136633,https://www.vgchartz.com/games/boxart/full_chikyuu-boueigun-2-portable_599JapanFront.jpg,Japan
Earth Defense Force 5,PS4,D3Publisher,Shooter,2017,Japan,4,171972,171972,https://www.vgchartz.com/games/boxart/full_7280227JapanFrontccc.png,Japan
Earth Defense Force 5,PS4,D3Publisher,Shooter,2018,Japan,56,67941,239913,https://www.vgchartz.com/games/boxart/full_7280227JapanFrontccc.png,Japan
Disgaea 4: A Promise Unforgotten,PS3,Nippon,Role-Playing,2011,Japan,45,135782,135782,https://www.vgchartz.com/games/boxart/full_disgaea-4_878JapanFront.jpg,Japan
Warriors Orochi 4,PS4,Nippon,Action,2018,Japan,14,160113,160113,https://www.vgchartz.com/games/boxart/full_2411176AmericaFrontccc.jpg,Japan
Guild Wars 2,PC,NCSoft,Role-Playing,2012,Global,18,1571387,1571387,https://www.vgchartz.com/games/boxart/full_4799911PALFrontccc.jpg,South Korea
Guild Wars 2,PC,NCSoft,Role-Playing,2012,USA,18,681531,681531,https://www.vgchartz.com/games/boxart/full_4799911PALFrontccc.jpg,South Korea
Guild Wars 2,PC,NCSoft,Role-Playing,2012,Europe,18,630410,630410,https://www.vgchartz.com/games/boxart/full_4799911PALFrontccc.jpg,South Korea
Guild Wars 2,PC,NCSoft,Role-Playing,2012,UK,18,92931,92931,https://www.vgchartz.com/games/boxart/full_4799911PALFrontccc.jpg,South Korea
Guild Wars 2,PC,NCSoft,Role-Playing,2012,Germany,18,302317,302317,https://www.vgchartz.com/games/boxart/full_4799911PALFrontccc.jpg,South Korea
Guild Wars 2,PC,NCSoft,Role-Playing,2012,France,18,55045,55045,https://www.vgchartz.com/games/boxart/full_4799911PALFrontccc.jpg,South Korea
Guild Wars 2,PC,NCSoft,Role-Playing,2013,Germany,71,87241,389558,https://www.vgchartz.com/games/boxart/full_4799911PALFrontccc.jpg,South Korea
Batman: Arkham Asylum,X360,Eidos Interactive,Action,2012,USA,175,367756,1667800,https://www.vgchartz.com/games/boxart/full_1668550AmericaFrontccc.jpg,England
Farming Simulator 2013,PC,Focus Home Interactive,Action,2012,Europe,10,396266,396266,https://www.vgchartz.com/games/boxart/full_2317826PALFrontccc.jpg,France
Farming Simulator 2013,PC,Focus Home Interactive,Action,2012,Germany,10,268801,268801,https://www.vgchartz.com/games/boxart/full_2317826PALFrontccc.jpg,France
Farming Simulator 2013,PC,Focus Home Interactive,Action,2013,Europe,63,264918,661184,https://www.vgchartz.com/games/boxart/full_2317826PALFrontccc.jpg,France
Farming Simulator 2013,PC,Focus Home Interactive,Action,2013,Germany,63,163425,432226,https://www.vgchartz.com/games/boxart/full_2317826PALFrontccc.jpg,France
Farming Simulator 2015,PC,Focus Home Interactive,Simulation,2014,Europe,10,504029,504029,https://www.vgchartz.com/games/boxart/full_5277175AmericaFrontccc.jpg,France
Farming Simulator 2015,PC,Focus Home Interactive,Simulation,2014,Germany,9,262080,262080,https://www.vgchartz.com/games/boxart/full_5277175AmericaFrontccc.jpg,France
Farming Simulator 2013,PC,Focus Home Interactive,Action,2014,Germany,114,76154,508808,https://www.vgchartz.com/games/boxart/full_2317826PALFrontccc.jpg,France
Farming Simulator 2015,PC,Focus Home Interactive,Simulation,2014,France,9,49346,49346,https://www.vgchartz.com/games/boxart/full_5277175AmericaFrontccc.jpg,France
Farming Simulator 2015,PC,Focus Home Interactive,Simulation,2015,Europe,62,368589,883033,https://www.vgchartz.com/games/boxart/full_5277175AmericaFrontccc.jpg,France
Farming Simulator 2015,PC,Focus Home Interactive,Simulation,2015,Germany,62,150630,412710,https://www.vgchartz.com/games/boxart/full_5277175AmericaFrontccc.jpg,France
Farming Simulator 2015,PC,Focus Home Interactive,Simulation,2015,France,62,75764,125110,https://www.vgchartz.com/games/boxart/full_5277175AmericaFrontccc.jpg,France
Farming Simulator 17,PC,Focus Home Interactive,Simulation,2016,Global,10,800176,800176,https://www.vgchartz.com/games/boxart/full_1011635AmericaFrontccc.jpg,France
Farming Simulator 17,PC,Focus Home Interactive,Simulation,2016,Europe,10,700797,700797,https://www.vgchartz.com/games/boxart/full_1011635AmericaFrontccc.jpg,France
Farming Simulator 17,PS4,Focus Home Interactive,Simulation,2016,Europe,10,364573,364573,https://www.vgchartz.com/games/boxart/full_7582349AmericaFrontccc.jpg,France
Farming Simulator 17,PC,Focus Home Interactive,Simulation,2016,Germany,10,360268,360268,https://www.vgchartz.com/games/boxart/full_1011635AmericaFrontccc.jpg,France
Farming Simulator 17,PS4,Focus Home Interactive,Simulation,2016,Germany,10,110118,110118,https://www.vgchartz.com/games/boxart/full_7582349AmericaFrontccc.jpg,France
Farming Simulator 2015,PC,Focus Home Interactive,Simulation,2016,Germany,114,62177,394887,https://www.vgchartz.com/games/boxart/full_5277175AmericaFrontccc.jpg,France
Farming Simulator 17,PC,Focus Home Interactive,Simulation,2016,France,10,95810,95810,https://www.vgchartz.com/games/boxart/full_1011635AmericaFrontccc.jpg,France
Farming Simulator 17,PC,Focus Home Interactive,Simulation,2017,Germany,62,97624,457892,https://www.vgchartz.com/games/boxart/full_1011635AmericaFrontccc.jpg,France
Farming Simulator 17,PS4,Focus Home Interactive,Simulation,2017,Germany,62,48261,158379,https://www.vgchartz.com/games/boxart/full_7582349AmericaFrontccc.jpg,France
Farming Simulator 19,PC,Focus Home Interactive,Simulation,2018,Global,6,583425,583425,https://www.vgchartz.com/games/boxart/full_8351808AmericaFrontccc.jpg,France
Farming Simulator 19,PC,Focus Home Interactive,Simulation,2018,Europe,6,550401,550401,https://www.vgchartz.com/games/boxart/full_8351808AmericaFrontccc.jpg,France
Farming Simulator 19,PS4,Focus Home Interactive,Simulation,2018,Europe,6,263595,263595,https://www.vgchartz.com/games/boxart/full_3892983AmericaFrontccc.jpg,France
Farming Simulator 19,PC,Focus Home Interactive,Simulation,2018,Germany,6,285871,285871,https://www.vgchartz.com/games/boxart/full_8351808AmericaFrontccc.jpg,France
Farming Simulator 19,PS4,Focus Home Interactive,Simulation,2018,Germany,6,73893,73893,https://www.vgchartz.com/games/boxart/full_3892983AmericaFrontccc.jpg,France
Farming Simulator 19,PC,Focus Home Interactive,Simulation,2018,France,6,87855,87855,https://www.vgchartz.com/games/boxart/full_8351808AmericaFrontccc.jpg,France
Sleeping Dogs,X360,Square Enix,Action,2012,Europe,20,302887,302887,https://www.vgchartz.com/games/boxart/full_1523082AmericaFrontccc.jpg,Japan
Sleeping Dogs,X360,Square Enix,Action,2012,UK,20,166083,166083,https://www.vgchartz.com/games/boxart/full_1523082AmericaFrontccc.jpg,Japan
Harvest Moon: The Land of Origin,3DS,Marvelous,Simulation,2012,Japan,45,240902,240902,https://www.vgchartz.com/games/boxart/full_1294257AmericaFrontccc.png,Japan
Rune Factory 4,3DS,Marvelous,Role-Playing,2012,Japan,24,175967,175967,https://www.vgchartz.com/games/boxart/full_2797651JapanFrontccc.jpg,Japan
Fate/Extra CCC,PSP,Marvelous,Role-Playing,2013,Japan,41,116832,116832,https://www.vgchartz.com/games/boxart/full_5016636JapanFrontccc.jpg,Japan
Return to PopoloCrois: A Story of Seasons,3DS,Marvelous,Action,2015,Japan,29,88788,88788,https://www.vgchartz.com/games/boxart/full_7218682JapanFrontccc.jpg,Japan
Story of Seasons: Good Friends of the Three Villages,3DS,Marvelous,Simulation,2016,Japan,28,214789,214789,https://www.vgchartz.com/games/boxart/full_4647909JapanFrontccc.jpg,Japan
Kobitodzukan: Kobito Kansatsu Set,3DS,Nippon,Misc,2012,Japan,23,205764,205764,https://www.vgchartz.com/games/boxart/full_166522AmericaFrontccc.jpeg,Japan
Sumikko Gurashi: Omise Hajimerundesu,3DS,Nippon,Action,2015,Japan,7,90128,90128,https://www.vgchartz.com/games/boxart/full_1784596JapanFrontccc.jpg,Japan
Sumikko Gurashi: Mura o Tsukurundesu,3DS,Nippon,Misc,2016,Japan,24,138422,138422,https://www.vgchartz.com/games/boxart/full_66613JapanFrontccc.jpeg,Japan
"Sumikko Gurashi: Koko, Dokonan Desu?",3DS,Nippon,Puzzle,2017,Japan,24,94109,94109,https://www.vgchartz.com/games/boxart/full_7039719JapanFrontccc.jpg,Japan
Sumikko Gurashi: Mura o Tsukurundesu,3DS,Nippon,Misc,2017,Japan,76,72987,211409,https://www.vgchartz.com/games/boxart/full_66613JapanFrontccc.jpeg,Japan
Sumikko Gurashi: Sumikko Park e Youkoso,NS,Nippon,Misc,2018,Japan,56,64066,98498,https://www.vgchartz.com/games/boxart/full_8909307JapanFrontccc.png,Japan
Nayuta no Kiseki,PSP,Nihon Falcom Corporation,Role-Playing,2012,Japan,23,122263,122263,https://www.vgchartz.com/games/boxart/full_9391343JapanFrontccc.jpg,Japan
The Legend of Heroes: Sen no Kiseki,PSV,Nihon Falcom Corporation,Role-Playing,2013,Japan,15,121842,121842,https://www.vgchartz.com/games/boxart/full_4498482AmericaFrontccc.jpg,Japan
The Legend of Heroes: Sen no Kiseki II,PSV,Nihon Falcom Corporation,Role-Playing,2014,Japan,14,118877,118877,https://www.vgchartz.com/games/boxart/full_4111479JapanFrontccc.jpg,Japan
The Legend of Heroes: Sen no Kiseki II,PS3,Nihon Falcom Corporation,Role-Playing,2014,Japan,14,92053,92053,https://www.vgchartz.com/games/boxart/full_3000357JapanFrontccc.jpg,Japan
